"","Date","Stream","Added_ugP_L","Final_ugP_L","MassSed_g","P_change_ugP_g","Kd_Pu","ID","SampleDate","Season","Month","AmbP","Discharge","Percentile_flow","Percentile","GageHeight","pH","Model","EPC","NAP","sorp_capacity","Nitrate_Nitrite","Ammonia","Chlorophyll_ug_L","TempC","Turbidity_FNU","SPConductivity_us_cm","gDM_L_avg","gDM_avg","gAFDM_avg","gAFDM_L_avg","ugP_L_avg","ugPP_avg","mean_diam","ug_L_Chla","MeanMassSed_g","percentPP","percentOM","slope_ambP","DOY","mass_sorp_P_DM_m","est_K","est_Qmax","est_NAP","se_K","se_Qmax","se_NAP","t_K","t_Qmax","t_NAP","P_K","P_Qmax","P_NAP","P_change_ugP_gMOD","EPC0","EPCdif","P_change_ugP_gMODatAmb","sorp_capacityJMH"
"11",2019-03-10,"Platter",464.55,235.9490807,0.1575,58.0573763301587,246.058921517802,"Platter_2019-03-10","3/10/19","Spring",3,565.14,335,97.7,"high",6.27,7.99,"Langmuir",55.43,53.51,134.67,2216.66,349.07,10.7,1.81,519.49,183.9,0.593405556,0.010948,0.001856433,0.101385556,532.1681056,3.02022418,8.734444444,4.271428571,0.196066667,0.027586995,16.95682316,23.961936,69,122.2132062,0.00716914418810332,188.18861767038,53.519496315328,0.00429683010931011,15.5068893866336,21.699564284213,1.6684728057015,12.1358070582868,2.46638575845806,0.193813769047765,0.00120434149909356,0.0903536797193313,64.7508923521004,55.4340584990453,0.00405849904527145,97.415631407559,134.67861767038
"12",2019-03-10,"Platter",619.4,290.9641118,0.1676,78.3856535083532,269.399731202016,"Platter_2019-03-10","3/10/19","Spring",3,565.14,335,97.7,"high",6.27,7.99,"Langmuir",55.43,53.51,134.67,2216.66,349.07,10.7,1.81,519.49,183.9,0.593405556,0.010948,0.001856433,0.101385556,532.1681056,3.02022418,8.734444444,4.271428571,0.196066667,0.027586995,16.95682316,23.961936,69,122.2132062,0.00716914418810332,188.18861767038,53.519496315328,0.00429683010931011,15.5068893866336,21.699564284213,1.6684728057015,12.1358070582868,2.46638575845806,0.193813769047765,0.00120434149909356,0.0903536797193313,73.6869978662542,55.4340584990453,0.00405849904527145,97.415631407559,134.67861767038
"13",2019-03-10,"Lost_Trib",0,24.35280745,0.0601,-16.2081913144759,-665.557404326123,"Lost_Trib_2019-03-10","3/10/19","Spring",3,232.33,28.8,97.3,"high",2.53,8.11,"Langmuir",37.48,43.34,156.52,1176,272.53,5.8,1.736,126.7,208.8,0.126842667,0.0095132,0.001936133,0.025815111,178.956299,3.82242897,15.355,2.257720058,0.079566667,0.040180265,20.3520687,3.51770853,69,44.21083178,0.00738939383633281,199.863293549293,43.3485061782127,0.0029265439136468,14.1259541548437,14.1885997854894,2.52495573426226,14.148657949648,3.05516448652989,0.0858027632530176,0.000764838174834599,0.0552028375235587,-12.867705606021,37.4808944496924,0.000894449692360411,82.9484882059425,156.523293549293
"14",2019-03-10,"Lost_Trib",77.43,51.66796273,0.0625,16.4877038528,319.108843887641,"Lost_Trib_2019-03-10","3/10/19","Spring",3,232.33,28.8,97.3,"high",2.53,8.11,"Langmuir",37.48,43.34,156.52,1176,272.53,5.8,1.736,126.7,208.8,0.126842667,0.0095132,0.001936133,0.025815111,178.956299,3.82242897,15.355,2.257720058,0.079566667,0.040180265,20.3520687,3.51770853,69,44.21083178,0.00738939383633281,199.863293549293,43.3485061782127,0.0029265439136468,14.1259541548437,14.1885997854894,2.52495573426226,14.148657949648,3.05516448652989,0.0858027632530176,0.000764838174834599,0.0552028375235587,11.8744432178861,37.4808944496924,0.000894449692360411,82.9484882059425,156.523293549293
"15",2019-03-10,"Lost_Trib",154.85,85.52336646,0.0764,36.2966667748691,424.406431566809,"Lost_Trib_2019-03-10","3/10/19","Spring",3,232.33,28.8,97.3,"high",2.53,8.11,"Langmuir",37.48,43.34,156.52,1176,272.53,5.8,1.736,126.7,208.8,0.126842667,0.0095132,0.001936133,0.025815111,178.956299,3.82242897,15.355,2.257720058,0.079566667,0.040180265,20.3520687,3.51770853,69,44.21083178,0.00738939383633281,199.863293549293,43.3485061782127,0.0029265439136468,14.1259541548437,14.1885997854894,2.52495573426226,14.148657949648,3.05516448652989,0.0858027632530176,0.000764838174834599,0.0552028375235587,34.0469703247957,37.4808944496924,0.000894449692360411,82.9484882059425,156.523293549293
"16",2019-03-10,"Lost_Trib",309.7,180.1646087,0.0769,67.3786170611183,373.983644997189,"Lost_Trib_2019-03-10","3/10/19","Spring",3,232.33,28.8,97.3,"high",2.53,8.11,"Langmuir",37.48,43.34,156.52,1176,272.53,5.8,1.736,126.7,208.8,0.126842667,0.0095132,0.001936133,0.025815111,178.956299,3.82242897,15.355,2.257720058,0.079566667,0.040180265,20.3520687,3.51770853,69,44.21083178,0.00738939383633281,199.863293549293,43.3485061782127,0.0029265439136468,14.1259541548437,14.1885997854894,2.52495573426226,14.148657949648,3.05516448652989,0.0858027632530176,0.000764838174834599,0.0552028375235587,70.7846487844691,37.4808944496924,0.000894449692360411,82.9484882059425,156.523293549293
"17",2019-03-10,"Lost_Trib",464.55,287.8863478,0.0817,86.4938321664627,300.444369201389,"Lost_Trib_2019-03-10","3/10/19","Spring",3,232.33,28.8,97.3,"high",2.53,8.11,"Langmuir",37.48,43.34,156.52,1176,272.53,5.8,1.736,126.7,208.8,0.126842667,0.0095132,0.001936133,0.025815111,178.956299,3.82242897,15.355,2.257720058,0.079566667,0.040180265,20.3520687,3.51770853,69,44.21083178,0.00738939383633281,199.863293549293,43.3485061782127,0.0029265439136468,14.1259541548437,14.1885997854894,2.52495573426226,14.148657949648,3.05516448652989,0.0858027632530176,0.000764838174834599,0.0552028375235587,92.6056851414151,37.4808944496924,0.000894449692360411,82.9484882059425,156.523293549293
"18",2019-03-10,"Lost_Trib",619.4,395.2233665,0.0804,111.530663432836,282.196532104171,"Lost_Trib_2019-03-10","3/10/19","Spring",3,232.33,28.8,97.3,"high",2.53,8.11,"Langmuir",37.48,43.34,156.52,1176,272.53,5.8,1.736,126.7,208.8,0.126842667,0.0095132,0.001936133,0.025815111,178.956299,3.82242897,15.355,2.257720058,0.079566667,0.040180265,20.3520687,3.51770853,69,44.21083178,0.00738939383633281,199.863293549293,43.3485061782127,0.0029265439136468,14.1259541548437,14.1885997854894,2.52495573426226,14.148657949648,3.05516448652989,0.0858027632530176,0.000764838174834599,0.0552028375235587,105.535250009624,37.4808944496924,0.000894449692360411,82.9484882059425,156.523293549293
"19",2019-03-10,"S_Turkey",0,30.12361491,0.1669,-7.21956019412822,-239.664469742361,"S_Turkey_2019-03-10","3/10/19","Spring",3,210.75,603,93,"high",6.53,8.16,"Langmuir",36.92,39.83,111.01,2697.33,231,11.26,1.057,473.45,320.9,0.513405873,0.010423133,0.0017326,0.085268016,469.2118038,2.511507445,7.480530973,5.223809524,0.192622222,0.024095514,16.6226412,4.3836,69,22.75749887,0.00971940110650322,150.848085701695,39.8353764792479,0.00243188642398188,5.16906916346891,8.19492053728491,3.9966509170231,29.1828336845975,4.86098386165022,0.0280699203729455,8.83599741125878e-05,0.0166262361859734,-5.67201498555092,36.9195772251231,-0.000422774876923881,61.5277735552337,111.018085701695
"20",2019-03-10,"S_Turkey",77.43,44.74299379,0.1653,7.90974136963098,176.781674618268,"S_Turkey_2019-03-10","3/10/19","Spring",3,210.75,603,93,"high",6.53,8.16,"Langmuir",36.92,39.83,111.01,2697.33,231,11.26,1.057,473.45,320.9,0.513405873,0.010423133,0.0017326,0.085268016,469.2118038,2.511507445,7.480530973,5.223809524,0.192622222,0.024095514,16.6226412,4.3836,69,22.75749887,0.00971940110650322,150.848085701695,39.8353764792479,0.00243188642398188,5.16906916346891,8.19492053728491,3.9966509170231,29.1828336845975,4.86098386165022,0.0280699203729455,8.83599741125878e-05,0.0166262361859734,5.88294193508738,36.9195772251231,-0.000422774876923881,61.5277735552337,111.018085701695
"21",2019-03-10,"S_Turkey",154.85,68.5956646,0.1664,20.7342152403846,302.267138328515,"S_Turkey_2019-03-10","3/10/19","Spring",3,210.75,603,93,"high",6.53,8.16,"Langmuir",36.92,39.83,111.01,2697.33,231,11.26,1.057,473.45,320.9,0.513405873,0.010423133,0.0017326,0.085268016,469.2118038,2.511507445,7.480530973,5.223809524,0.192622222,0.024095514,16.6226412,4.3836,69,22.75749887,0.00971940110650322,150.848085701695,39.8353764792479,0.00243188642398188,5.16906916346891,8.19492053728491,3.9966509170231,29.1828336845975,4.86098386165022,0.0280699203729455,8.83599741125878e-05,0.0166262361859734,20.5061446352086,36.9195772251231,-0.000422774876923881,61.5277735552337,111.018085701695
"22",2019-03-10,"S_Turkey",309.7,124.7648571,0.1722,42.9582213472706,344.313473727937,"S_Turkey_2019-03-10","3/10/19","Spring",3,210.75,603,93,"high",6.53,8.16,"Langmuir",36.92,39.83,111.01,2697.33,231,11.26,1.057,473.45,320.9,0.513405873,0.010423133,0.0017326,0.085268016,469.2118038,2.511507445,7.480530973,5.223809524,0.192622222,0.024095514,16.6226412,4.3836,69,22.75749887,0.00971940110650322,150.848085701695,39.8353764792479,0.00243188642398188,5.16906916346891,8.19492053728491,3.9966509170231,29.1828336845975,4.86098386165022,0.0280699203729455,8.83599741125878e-05,0.0166262361859734,42.8370878715358,36.9195772251231,-0.000422774876923881,61.5277735552337,111.018085701695
"23",2019-03-10,"S_Turkey",464.55,217.8672174,0.1647,59.9108154462659,274.9877478642,"S_Turkey_2019-03-10","3/10/19","Spring",3,210.75,603,93,"high",6.53,8.16,"Langmuir",36.92,39.83,111.01,2697.33,231,11.26,1.057,473.45,320.9,0.513405873,0.010423133,0.0017326,0.085268016,469.2118038,2.511507445,7.480530973,5.223809524,0.192622222,0.024095514,16.6226412,4.3836,69,22.75749887,0.00971940110650322,150.848085701695,39.8353764792479,0.00243188642398188,5.16906916346891,8.19492053728491,3.9966509170231,29.1828336845975,4.86098386165022,0.0280699203729455,8.83599741125878e-05,0.0166262361859734,62.6257951197472,36.9195772251231,-0.000422774876923881,61.5277735552337,111.018085701695
"24",2019-03-10,"S_Turkey",619.4,315.5862236,0.1603,75.8112979164067,240.223724127122,"S_Turkey_2019-03-10","3/10/19","Spring",3,210.75,603,93,"high",6.53,8.16,"Langmuir",36.92,39.83,111.01,2697.33,231,11.26,1.057,473.45,320.9,0.513405873,0.010423133,0.0017326,0.085268016,469.2118038,2.511507445,7.480530973,5.223809524,0.192622222,0.024095514,16.6226412,4.3836,69,22.75749887,0.00971940110650322,150.848085701695,39.8353764792479,0.00243188642398188,5.16906916346891,8.19492053728491,3.9966509170231,29.1828336845975,4.86098386165022,0.0280699203729455,8.83599741125878e-05,0.0166262361859734,73.9247765544175,36.9195772251231,-0.000422774876923881,61.5277735552337,111.018085701695
"25",2019-03-10,"West",0,24.35280745,0.1422,-6.85029745428973,-281.293952180028,"West_2019-03-10","3/10/19","Spring",3,276.52,192,97.4,"high",7.89,8.13,"Langmuir",27.73,94.93,142.29,2109.33,140.84,8.1,1.943,635.5,182.8,0.472893333,0.009457867,0.001756833,0.087841667,499.2425358,2.776000388,4.740857143,2.005555556,0.150388889,0.029351231,18.57536165,5.50247148,69,36.58828466,0.0240569719861299,237.225899185582,94.9319829960781,0.0323095410621853,88.4939722087035,116.399628366745,0.744577954228076,2.68070121913061,0.815569468116957,0.51054750817096,0.0750041893702408,0.474477804653809,-7.29474615023878,27.7322596789167,0.00225967891674372,111.293047360358,142.295899185582
"26",2019-03-10,"West",77.43,35.12498137,0.1336,12.666173242515,360.602988200673,"West_2019-03-10","3/10/19","Spring",3,276.52,192,97.4,"high",7.89,8.13,"Langmuir",27.73,94.93,142.29,2109.33,140.84,8.1,1.943,635.5,182.8,0.472893333,0.009457867,0.001756833,0.087841667,499.2425358,2.776000388,4.740857143,2.005555556,0.150388889,0.029351231,18.57536165,5.50247148,69,36.58828466,0.0240569719861299,237.225899185582,94.9319829960781,0.0323095410621853,88.4939722087035,116.399628366745,0.744577954228076,2.68070121913061,0.815569468116957,0.51054750817096,0.0750041893702408,0.474477804653809,13.7162413369684,27.7322596789167,0.00225967891674372,111.293047360358,142.295899185582
"27",2019-03-10,"West",154.85,65.13318012,0.1287,27.8840155027195,428.107693365295,"West_2019-03-10","3/10/19","Spring",3,276.52,192,97.4,"high",7.89,8.13,"Langmuir",27.73,94.93,142.29,2109.33,140.84,8.1,1.943,635.5,182.8,0.472893333,0.009457867,0.001756833,0.087841667,499.2425358,2.776000388,4.740857143,2.005555556,0.150388889,0.029351231,18.57536165,5.50247148,69,36.58828466,0.0240569719861299,237.225899185582,94.9319829960781,0.0323095410621853,88.4939722087035,116.399628366745,0.744577954228076,2.68070121913061,0.815569468116957,0.51054750817096,0.0750041893702408,0.474477804653809,49.8768979987676,27.7322596789167,0.00225967891674372,111.293047360358,142.295899185582
"28",2019-03-10,"West",309.7,66.67206211,0.1288,75.4745148726708,1132.02610634943,"West_2019-03-10","3/10/19","Spring",3,276.52,192,97.4,"high",7.89,8.13,"Langmuir",27.73,94.93,142.29,2109.33,140.84,8.1,1.943,635.5,182.8,0.472893333,0.009457867,0.001756833,0.087841667,499.2425358,2.776000388,4.740857143,2.005555556,0.150388889,0.029351231,18.57536165,5.50247148,69,36.58828466,0.0240569719861299,237.225899185582,94.9319829960781,0.0323095410621853,88.4939722087035,116.399628366745,0.744577954228076,2.68070121913061,0.815569468116957,0.51054750817096,0.0750041893702408,0.474477804653809,51.1908190520581,27.7322596789167,0.00225967891674372,111.293047360358,142.295899185582
"29",2019-03-10,"West",464.55,169.3924348,0.1292,91.3800511455108,539.457687430979,"West_2019-03-10","3/10/19","Spring",3,276.52,192,97.4,"high",7.89,8.13,"Langmuir",27.73,94.93,142.29,2109.33,140.84,8.1,1.943,635.5,182.8,0.472893333,0.009457867,0.001756833,0.087841667,499.2425358,2.776000388,4.740857143,2.005555556,0.150388889,0.029351231,18.57536165,5.50247148,69,36.58828466,0.0240569719861299,237.225899185582,94.9319829960781,0.0323095410621853,88.4939722087035,116.399628366745,0.744577954228076,2.68070121913061,0.815569468116957,0.51054750817096,0.0750041893702408,0.474477804653809,95.5505327115114,27.7322596789167,0.00225967891674372,111.293047360358,142.295899185582
"30",2019-03-10,"West",619.4,251.3379006,0.1325,111.113086611321,442.086475402511,"West_2019-03-10","3/10/19","Spring",3,276.52,192,97.4,"high",7.89,8.13,"Langmuir",27.73,94.93,142.29,2109.33,140.84,8.1,1.943,635.5,182.8,0.472893333,0.009457867,0.001756833,0.087841667,499.2425358,2.776000388,4.740857143,2.005555556,0.150388889,0.029351231,18.57536165,5.50247148,69,36.58828466,0.0240569719861299,237.225899185582,94.9319829960781,0.0323095410621853,88.4939722087035,116.399628366745,0.744577954228076,2.68070121913061,0.815569468116957,0.51054750817096,0.0750041893702408,0.474477804653809,108.627798957452,27.7322596789167,0.00225967891674372,111.293047360358,142.295899185582
"31",2019-03-10,"Potato_Run",0,19.35144099,0.1646,-4.70265880680437,-243.013365735115,"Potato_Run_2019-03-10","3/10/19","Spring",3,210.75,141,96,"high",5.96,8.44,"Langmuir",21.41,17.45,469.19,3336.66,173.6,6.75,2.331,599.38,217.6,0.48199,0.0096398,0.001778367,0.088918333,513.6454376,3.081872625,5.967894737,2.753333333,0.1531,0.031970296,18.4481732,4.84788225,69,31.66480895,0.00464848002153991,249.383618072588,23.7593517690766,0.00186170955441707,52.0510276545602,4.9938378767415,2.49688787948204,4.79113726106692,4.75773390236282,0.129874759199848,0.0409089051068408,0.0414500039095915,-3.17753454722325,22.6536304610671,1.24363046106706,99.651768229274,231.933618072588
"32",2019-03-10,"Potato_Run",77.43,32.04721739,0.1629,11.1437158035605,347.728031047018,"Potato_Run_2019-03-10","3/10/19","Spring",3,210.75,141,96,"high",5.96,8.44,"Langmuir",21.41,17.45,469.19,3336.66,173.6,6.75,2.331,599.38,217.6,0.48199,0.0096398,0.001778367,0.088918333,513.6454376,3.081872625,5.967894737,2.753333333,0.1531,0.031970296,18.4481732,4.84788225,69,31.66480895,0.00464848002153991,249.383618072588,23.7593517690766,0.00186170955441707,52.0510276545602,4.9938378767415,2.49688787948204,4.79113726106692,4.75773390236282,0.129874759199848,0.0409089051068408,0.0414500039095915,8.57470571665293,22.6536304610671,1.24363046106706,99.651768229274,231.933618072588
"33",2019-03-10,"Potato_Run",154.85,53.20684472,0.1625,25.0198536073846,470.237499311435,"Potato_Run_2019-03-10","3/10/19","Spring",3,210.75,141,96,"high",5.96,8.44,"Langmuir",21.41,17.45,469.19,3336.66,173.6,6.75,2.331,599.38,217.6,0.48199,0.0096398,0.001778367,0.088918333,513.6454376,3.081872625,5.967894737,2.753333333,0.1531,0.031970296,18.4481732,4.84788225,69,31.66480895,0.00464848002153991,249.383618072588,23.7593517690766,0.00186170955441707,52.0510276545602,4.9938378767415,2.49688787948204,4.79113726106692,4.75773390236282,0.129874759199848,0.0409089051068408,0.0414500039095915,25.6904659477364,22.6536304610671,1.24363046106706,99.651768229274,231.933618072588
"34",2019-03-10,"Potato_Run",309.7,95.91081988,0.1634,52.3351726119951,545.664948725023,"Potato_Run_2019-03-10","3/10/19","Spring",3,210.75,141,96,"high",5.96,8.44,"Langmuir",21.41,17.45,469.19,3336.66,173.6,6.75,2.331,599.38,217.6,0.48199,0.0096398,0.001778367,0.088918333,513.6454376,3.081872625,5.967894737,2.753333333,0.1531,0.031970296,18.4481732,4.84788225,69,31.66480895,0.00464848002153991,249.383618072588,23.7593517690766,0.00186170955441707,52.0510276545602,4.9938378767415,2.49688787948204,4.79113726106692,4.75773390236282,0.129874759199848,0.0409089051068408,0.0414500039095915,53.1406587610154,22.6536304610671,1.24363046106706,99.651768229274,231.933618072588
"35",2019-03-10,"Potato_Run",464.55,145.1550435,0.1656,77.1485402173913,531.490593486621,"Potato_Run_2019-03-10","3/10/19","Spring",3,210.75,141,96,"high",5.96,8.44,"Langmuir",21.41,17.45,469.19,3336.66,173.6,6.75,2.331,599.38,217.6,0.48199,0.0096398,0.001778367,0.088918333,513.6454376,3.081872625,5.967894737,2.753333333,0.1531,0.031970296,18.4481732,4.84788225,69,31.66480895,0.00464848002153991,249.383618072588,23.7593517690766,0.00186170955441707,52.0510276545602,4.9938378767415,2.49688787948204,4.79113726106692,4.75773390236282,0.129874759199848,0.0409089051068408,0.0414500039095915,76.7163275297049,22.6536304610671,1.24363046106706,99.651768229274,231.933618072588
"36",2019-03-10,"Potato_Run",619.4,188.6284596,0.1648,104.556199126214,554.297052247219,"Potato_Run_2019-03-10","3/10/19","Spring",3,210.75,141,96,"high",5.96,8.44,"Langmuir",21.41,17.45,469.19,3336.66,173.6,6.75,2.331,599.38,217.6,0.48199,0.0096398,0.001778367,0.088918333,513.6454376,3.081872625,5.967894737,2.753333333,0.1531,0.031970296,18.4481732,4.84788225,69,31.66480895,0.00464848002153991,249.383618072588,23.7593517690766,0.00186170955441707,52.0510276545602,4.9938378767415,2.49688787948204,4.79113726106692,4.75773390236282,0.129874759199848,0.0409089051068408,0.0414500039095915,92.7497542123981,22.6536304610671,1.24363046106706,99.651768229274,231.933618072588
"37",2019-03-31,"LFR",0,24.82298357,0.1091,-9.10100222548121,-366.636113657195,"LFR_2019-03-31","3/31/19","Spring",3,188.79,212,96.8,"high",8.05,10.66,"Langmuir",20.918,10.76,149.87,5124,236.88,8.08,2.175,521.13,184.9,0.379868103,0.009605267,0.0018529,0.073153231,402.6788735,4.699763208,2.625,2.565757576,0.121377778,0.048929022,19.29045804,1.26508179,90,10.42268042,0.0034328542193664,160.634996213862,10.7614493845029,0.00386440540589972,70.5630712466165,13.9729374959913,0.888326626943828,2.27647398810698,0.770163710214141,0.439800736274081,0.107283020496456,0.497292642999055,1.85201097964621,20.9165677305165,-0.00143226948351227,52.4060919395313,149.874996213862
